NAME:,walk_4_1.csv,,
29.708,0.31,0.75,11.22
29.735,0.82,-0.12,10.59
29.773,5.33,-2.82,12.83
29.8,1.26,-3.73,9.65
29.833,-7.69,-8.43,17.81
30.297,-0.04,-7.06,16.28
30.798,-1.26,1.61,4.94
30.847,-3.53,2.55,9.57
30.868,-2.94,-1.45,12.2
30.875,-3.06,-0.55,8.55
30.876,1.61,-1.65,7.88
30.899,2.51,-2.04,10.04
30.934,1.22,-1.45,12.04
30.953,0.82,0.04,10.94
30.985,4.67,-2.31,11.85
31.021,2.75,-1.14,8.87
31.053,-4.04,-5.81,12.43
31.085,-4.24,-10.28,20.01
31.119,-0.59,2.35,10.2
31.152,-2.55,3.18,8.32
31.185,-3.8,-3.41,12.2
31.219,-2.51,-5.57,14.36
31.252,-3.06,-1.53,8.87
31.285,-2.2,-0.35,7.18
31.318,-1.96,-0.82,9.73
31.35,-2.75,-0.63,8.83
31.385,-1.18,0.04,7.69
31.418,-0.47,-0.16,8.39
31.451,-0.9,0.27,7.06
31.484,-1.14,-0.78,7.81
31.516,-3.61,-0.43,9.96
31.547,-1.84,-1.37,10.43
31.586,-3.22,-0.2,11.53
31.606,-2.31,2.59,11.57
31.626,-5.22,-1.1,14.24
31.655,-4.98,2.2,12.43
31.688,-7.77,0.43,11.26
31.72,-4.63,-6.83,9.65
31.769,-3.37,-3.33,11.96
31.802,-2.39,-1.73,12.28
31.822,-4.75,0,11.65
31.866,-2.63,-1.45,9.61
31.901,-3.26,-1.45,8.2
31.933,-1.37,-2.86,6.63
32.002,-1.22,-2.75,6.71
32.069,0.27,-1.61,6.98
32.136,1.06,-1.37,7.65
32.168,1.61,-1.02,8.36
32.187,1.77,0.2,9.96
32.189,-0.04,-0.63,11.26
32.215,1.73,-2.43,11.41
32.235,0.94,-2.71,10.55
32.264,-10.04,-6.04,20.01
32.297,-2.28,-5.49,11.45
32.331,-3.69,2.08,7.3
32.364,-2.79,-0.63,13.65
32.394,-2.82,-5.18,12.55
32.431,-2,-4.59,10.24
32.464,-3.1,-1.29,8.98
32.496,-1.96,-0.16,8.9
32.531,-1.14,0.12,8.16
32.559,-1.92,0.2,7.85
32.598,-0.59,0,8
32.631,-1.02,-0.12,8.43
32.664,-2.31,0.78,7.73
32.697,-2.04,0.27,7.85
32.733,-2.75,-0.71,11.18
32.758,-0.94,-1.84,11.06
32.796,-3.1,0.59,11.41
32.825,-1.37,2,12.47
32.863,-5.96,-0.59,13.22
32.89,-6.43,1.29,11.3
32.923,-6.75,-2.43,11.45
32.962,-4.71,-5.96,10
32.988,-2.51,-3.14,13.69
33.012,-4.04,0.78,14.2
33.046,-3.37,0.43,9.45
33.081,-3.18,-1.06,7.92
33.114,-1.37,-2.9,6.2
33.147,-0.94,-3.06,6.55
33.172,-1.1,-2.12,7.65
33.204,0.82,-2.59,6.9
33.237,0.59,-1.29,6.98
33.27,1.8,-1.77,8.24
33.302,2,-1.69,9.57
33.335,1.57,-0.47,12
33.369,0,-0.04,10.98
33.401,4.47,-3.22,10.79
33.435,4.31,-1.92,10.08
33.467,-1.1,-4.71,10.43
33.494,-10.16,-7.02,20.01
33.525,-3.02,-3.37,9.02
33.559,-4.35,3.37,9.65
33.58,-2.86,-3.1,13.02
33.61,-2.63,-6.63,11.18
33.643,-2.04,-4.43,9.26
33.676,-4.71,0.55,6.63
33.704,-3.22,1.26,6.9
33.745,-2.67,-0.04,8.2
33.775,-2,-0.31,7.81
33.846,-0.55,-0.27,7.65
33.877,-1.49,-0.12,8.12
33.918,-3.33,0.12,8.83
33.981,-3.14,-0.24,9.49
34.022,-2.51,-1.14,11.41
34.062,-2.12,-0.59,10.94
34.085,-3.88,0.04,11.41
34.107,-7.85,1.77,11.18
34.142,-8.55,-2,13.42
34.163,-3.8,-7.3,12.4
34.192,-4,-5.33,13.81
34.227,-2.47,-0.12,12.2
34.26,-3.14,1.02,8.94
34.294,-2.82,-1.22,8.04
34.326,-1.41,-2.31,6.98
34.359,-0.63,-2.59,7.37
34.391,-0.78,-2.71,8.04
34.424,0.2,-2.31,7.22
34.448,1.41,-2.08,7.18
34.48,1.69,-1.8,7.88
34.513,1.26,-0.43,9.73
34.546,1.92,0.16,10.9
34.579,0.2,-1.92,11.02
34.613,4.08,-3.65,12.47
34.646,4.08,-0.75,12.16
34.678,1.49,-2.75,8.16
34.711,-6.2,-6,15.93
34.744,-5.77,-7.06,15.14
34.775,-3.26,2.39,9.34
34.811,-1.88,0.24,10.51
34.84,-4.04,-4.12,13.45
34.868,-2.08,-5.49,11.26
34.907,-1.92,-1.88,9.34
34.927,-2.2,0.63,7.57
34.953,-2.28,0.08,7.53
34.991,-2.63,0.31,8.71
35.022,-1.29,-0.55,8.71
35.051,-0.35,0.08,7.92
35.088,-1.26,0.43,7.65
35.116,-2.9,0.51,8.79
35.155,-3.88,0,9.89
35.188,-2.2,-0.71,12.12
35.221,-2.35,1.65,11.38
35.25,-1.65,2.55,11.41
35.291,-4.79,-1.33,13.57
35.317,-7.02,0.9,11.96
35.354,-7.18,-0.55,9.34
35.381,-3.26,-6.86,9.14
35.414,-2.35,-4.82,12.79
35.446,-2.28,-1.41,14.87
35.479,-4.08,0.43,10.98
35.511,-2.59,-0.9,7.88
35.546,-1.14,-3.18,7.53
35.571,-1.18,-3.14,7.53
35.606,-0.35,-2.35,6.9
35.638,1.02,-2.24,6.75
35.711,1.41,-1.49,7.45
35.739,2.28,-1.45,8.16
35.788,2,-1.33,9.45
35.822,2,-0.67,10.94
35.844,-0.16,-1.22,10.36
35.846,3.8,-2.16,11.34
36.294,4.47,-1.84,10.9
36.782,-5.41,-4.94,12.79
36.82,-7.06,-6.59,20.01
36.824,-2.35,3.18,11.81
36.83,0.16,9,8.32
36.856,0.9,-1.69,7.65
36.885,0.78,-1.45,7.69
36.906,1.29,-1.33,8.24
36.929,1.53,-1.65,8.55
36.966,1.77,-0.59,10.16
36.989,-0.08,-0.94,11.26
37.019,0.27,-1.26,10.24
37.052,3.53,-2.67,13.1
37.098,0.86,-3.02,9.41
37.134,-7.85,-8.2,14.44
37.164,-6.28,-8.59,17.77
37.197,-1.57,2.9,7.96
37.224,-0.31,2.51,9.65
37.261,-3.3,-2.39,10.16
37.301,-2.79,-4,13.14
37.322,-1.41,-1.53,8.87
37.357,-2,1.45,7.49
37.381,-2.75,0.31,8.28
37.406,-1.06,-0.2,7.41
37.433,-1.22,0.24,8.24
37.475,-1.18,0.98,8.75
37.514,-1.1,0.82,8.08
37.584,-2.63,-0.75,7.77
37.654,-2.16,-0.82,11.92
37.716,-3.69,0.2,11.77
37.749,-4.24,1.53,12.43
37.772,-4.04,-1.73,14.04
37.774,-7.14,0.67,12.98
37.775,-9.85,2.12,12.08
37.798,-3.53,-5.1,8
37.824,-2.24,-2,13.61
37.864,-3.22,-1.26,15.14
37.887,-4.2,-0.24,8.16
37.914,-3.06,-1.96,7.06
37.951,-1.29,-3.45,6.71
37.981,-1.33,-2.9,6.79
38.014,0.27,-2.47,7.02
38.048,0.94,-2.12,7.65
38.08,2.08,-1.96,8.55
38.114,1.8,-1.22,9.26
38.168,1.65,-0.31,9.92
38.197,1.65,-0.27,10.24
38.221,1.8,-2.55,10.36
38.244,3.53,-3.18,11.06
38.275,4.16,-1.92,10.47
38.309,1.06,-3.41,8.16
38.339,-12.71,-6.98,19.93
38.38,-6,-6.2,19.5
38.402,-2.71,4.59,6.98
38.432,-2.67,2.47,7.26
38.467,-2.98,-4.31,12.32
38.5,1.73,-7.34,14.08
38.533,-1.45,-2.04,6.75
38.565,-1.61,1.49,6.47
38.597,-3.61,-0.24,10
38.631,-2.08,-0.71,9.1
38.666,-0.82,-0.39,7.73
38.699,-1.88,0.75,7.96
38.733,-1.33,-0.59,7.85
38.761,-2.24,-0.94,8.87
38.794,-2.79,0.24,9.65
38.827,-2.2,-1.57,11.14
38.86,-3.1,-0.2,11.1
38.884,-2.2,1.18,11.65
38.91,-2.47,-1.06,13.14
38.943,-7.06,0.98,12.24
38.969,-9.65,-0.08,11.57
39.008,-3.92,-4.75,10
39.034,-3.57,-2.82,15.1
39.066,-3.37,0.78,14.51
39.098,-2.59,0.35,8.36
39.131,-3.06,-1.06,7.45
39.164,-2.59,-2.08,6.79
39.196,-1.69,-2.47,6.35
39.232,-1.41,-2.24,7.06
39.264,-0.63,-2.16,7.41
39.3,1.18,-2.28,8.32
39.332,1.22,-1.92,8.63
39.365,0.86,-1.14,9.1
39.44,-0.16,-0.16,10.47
39.51,5.06,-2.2,13.93
39.573,3.69,1.26,10.83
39.611,-2.9,-6.47,12.63
39.638,-4.82,-7.22,20.01
39.64,-1.37,0.47,8.63
39.641,-1.57,-2.39,8.98
39.674,-0.75,-3.45,12.98
39.716,0.82,-4.08,7.65
39.751,-1.92,-1.84,8.63
39.794,-0.9,-0.27,8.04
39.82,-2.31,0.43,7.92
39.858,-1.57,0.31,8.04
39.882,-1.26,-0.31,8.83
39.915,-1.22,0.39,9.06
39.944,-1.37,1.06,8.43
39.98,-2.43,-0.04,8
40.01,-2.79,-1.14,10.9
40.054,-1.77,-1.8,10.94
40.098,-1.73,0.82,11.49
40.132,-4.75,-0.71,14
40.177,-8.67,2.59,13.85
40.2,-6.2,-4,9.77
40.239,-3.06,-6.47,9.3
40.265,-2.43,-1.53,15.81
40.308,-5.1,0.67,13.38
40.333,-2.12,-2.12,8
40.372,-4.35,-0.67,8.59
40.398,-0.98,-3.22,5.61
40.439,-2.08,-3.3,6.71
40.465,0.43,-3.33,6.32
40.507,0.86,-1.77,7.06
40.535,0.43,-1.14,7.49
40.559,-0.04,-0.35,8.98
40.592,2.2,-0.51,11.18
40.628,1.65,-2.35,12.16
40.655,2.59,-2.75,13.34
40.681,5.37,-0.63,12.4
40.722,1.8,-1.53,7.88
40.75,-9.85,-7.69,20.01
40.776,-0.43,-4.71,8.98
40.8,-4.08,2.86,7.61
40.837,-0.59,0.9,13.57
40.872,-2.51,-4.39,13.34
40.905,-1.96,-5.41,11.02
40.939,-2.12,-1.92,7.22
40.973,-4.9,1.33,6.59
41.003,-2.94,0.43,8.47
41.031,-2.59,0.08,8.36
41.071,-1.14,-0.27,7.88
41.099,-0.2,-0.08,7.57
41.135,-0.71,0.63,8.12
41.164,-1.73,0.75,9.06
41.204,-3.33,-0.43,9.53
41.231,-0.43,-2.71,9.85
41.299,-3.69,1.37,11.38
41.369,-5.22,-0.86,15.02
41.437,-8.51,0.31,14.47
41.474,-4.71,-3.65,8.59
41.475,-3.65,-4.98,10.28
41.503,-3.14,-1.02,8.67
41.539,-3.45,-1.49,7.53
41.572,-0.98,-3.18,6.51
41.604,-1.33,-2.43,7.14
41.638,-0.27,-2.71,7.41
41.67,1.14,-1.33,7.34
41.702,0.86,-1.06,7.85
41.738,0.71,-1.06,8.12
41.77,1.57,-0.43,10.4
41.802,0.59,-2.04,11.53
42.268,4,-3.1,12.87
42.303,5.41,-1.26,12.63
42.768,0.78,-2.28,9.81
42.801,-6.08,-7.37,20.01
42.802,-1.41,-7.06,12.28
42.808,-4.51,3.73,8.9
42.815,-0.9,-0.63,8.59
42.845,-0.04,-2.75,7.81
42.87,0.63,-1.41,7.3
42.902,1.18,-0.82,7.85
42.935,1.84,-1.14,8.32
42.963,1.8,-1.53,9.53
42.999,1.96,-0.35,9.41
43.029,1.14,-0.75,10.12
43.066,3.53,-2.59,11.06
43.091,3.14,-2.35,10.04
43.154,-1.84,-5.77,13.06
43.181,-6.94,-8.16,20.01
43.227,0.12,-2.04,7.37
43.289,-4.04,4.98,9.02
43.342,-2.24,-0.04,14.47
43.383,-3.3,-5.57,12.08
43.385,-1.57,-3.73,9.57
43.387,-2.86,0.55,7.41
43.416,-2.31,0.16,8.55
43.441,-1.77,0,8.36
43.482,-1.49,-0.27,7.96
43.508,-1.29,0,8.55
43.545,-1.18,1.06,8.83
43.57,-2.86,0.08,8.9
43.617,-2.55,-1.22,9.45
43.646,-1.26,-1.92,9.85
43.679,-3.92,0.9,11.38
43.705,-0.98,0.94,11.06
43.731,-3.57,-0.67,12.71
43.761,-6.63,0.35,12.67
43.796,-9.38,-0.78,10.28
43.822,-3.88,-6.86,9.06
43.86,-3.53,-4.51,14.28
43.889,-3.37,-0.43,15.46
43.932,-3.77,0.75,10.47
43.962,-3.18,-1.37,8.12
43.996,-2.79,-1.96,6.98
44.024,-1.49,-2.67,5.96
44.065,-0.08,-2.67,7.1
44.092,-0.39,-2.55,7.69
44.13,0.78,-1.37,8.24
44.158,1.88,-1.49,9.02
44.195,1.1,-0.94,9.61
44.221,1.88,-0.63,9.85
44.259,1.37,-1.29,9.96
44.284,3.22,-1.96,11.14
44.328,4.08,-1.02,10.2
44.356,0.78,-2.86,9.77
44.358,-10,-7.45,20.01
44.394,-1.22,-6.83,11.81
44.42,-2.51,3.73,7.02
44.463,-2.12,2.47,10.59
44.492,-2.63,-3.06,11.65
44.528,-0.55,-6,10.47
44.566,2.59,-2,10.67
44.61,1.1,-1.65,7.1
44.639,-3.45,2.12,6.39
44.666,-3.61,-0.59,8.87
44.695,-2.67,0.55,7.85
44.724,-1.06,0.55,8.08
44.765,-1.53,0.43,8.08
44.797,-2.82,0.16,7.88
44.823,-2.39,-1.37,8.94
44.863,-1.37,-1.49,10.71
44.888,-2.79,0.04,10.47
44.925,-2.28,1.41,10.87
44.951,-1.41,-0.98,11.69
45.001,-5.45,-0.39,13.85
45.037,-9.41,-0.86,11.92
45.076,-4.28,-6.39,7.37
45.138,-3.65,-4.9,12.47
45.176,-4.82,-1.65,15.65
45.209,-4.75,1.53,11.49
45.211,-4.12,-1.61,7.18
45.241,-1.14,-4.12,6.28
45.275,-0.43,-3.33,7.41
45.301,0,-1.69,8.16
45.344,0.35,-0.71,8.28
45.375,1.37,-0.82,9.38
45.407,2,-1.8,10.08
45.439,1.1,-0.78,9.49
45.471,1.22,0.98,10
45.501,2.71,-2.43,10.2
45.534,3.49,-2.12,10.87
45.56,2.79,-2.12,8.94
45.592,-1.8,-5.22,11.69
45.617,-8.24,-8.2,20.01
45.664,-0.24,-2.43,10.9
45.696,-2.16,3.49,8.08
45.728,-2.51,1.49,11.41
45.756,-1.06,-5.45,10.32
45.788,-1.77,-4.08,11.06
45.823,-2.82,-1.65,6.2
45.857,-2.04,0.71,8.32
45.884,-1.33,-0.59,8.94
45.909,-2.55,0.51,7.85
45.939,-1.22,-0.59,8.16
45.973,-0.51,-0.43,8.24
46.003,-2.2,0.63,8.43
46.041,-2.28,0.43,8.51
46.072,-3.37,-0.27,10.83
46.106,-1.84,-1.53,11.02
46.14,-3.92,0.78,11.49
46.184,-1.65,1.57,10.79
46.211,-4.59,-1.26,13.34
46.24,-11.26,1.29,11.92
46.269,-5.57,-4.71,10.12
46.299,-2.9,-5.65,10.08
46.328,-1.92,-2.75,15.61
46.356,-5.92,2.43,13.42
46.385,-3.8,-0.67,8.39
46.417,-4.59,-0.9,6.51
46.444,-0.78,-3.26,6.24
46.493,-0.94,-3.69,7.69
46.519,0.12,-2.82,8.08
46.551,0.67,-1.18,8.59
46.586,1.41,-1.26,9.1
46.613,1.14,-1.26,9.18
46.652,1.57,-0.75,8.83
46.676,2.79,-1.45,9.14
46.7,0.67,-1.45,9.81
46.737,2.08,-1.49,10.75
46.771,3.92,-1.92,10.51
46.804,0.98,-3.65,9.92
46.873,-8.39,-6.67,19.85
46.901,-3.14,-5.84,15.34
46.946,-3.06,3.8,7.92
47.011,-2.35,2.39,11.92
47.057,-5.92,-4.71,13.18
47.058,-2.31,-4.39,10.32
47.06,-2.12,-1.1,6.98
47.089,-3.65,0.16,7.73
47.125,-2.63,0.43,8.51
47.169,-1.57,-0.47,8.08
47.197,-0.24,-0.04,8.51
47.226,-1.18,0.43,9.3
47.254,-2.71,0.43,9.61
47.281,-4,0.08,10.71
47.322,-2.24,-1.61,11.41
47.35,-3.53,0.39,10.83
47.387,-2.67,1.26,11.73
47.419,-2.86,-1.29,12.75
47.455,-6.51,1.61,12.87
47.484,-8.47,-3.14,10.71
47.516,-1.84,-7.37,10.32
47.552,-4.24,-3.41,16.99
47.581,-4.98,1.49,12.67
47.61,-3.1,0.71,7.45
47.637,-2.71,-1.73,6.71
47.668,-2.28,-3.1,6.35
47.702,-1.37,-2.98,7.53
47.734,-0.12,-3.14,8
47.772,0.2,-1.77,8
47.799,0.98,-1.41,8.51
48.253,1.02,-1.02,8.59
48.284,1.26,-0.16,9.41
48.752,2.12,-0.24,10.83
48.799,0.35,-0.9,11.02
48.801,0.98,-2.43,7.49
48.806,-6.32,-7.81,15.42
48.812,-4.53,2.31,9.53
48.846,-3.41,-0.12,7.41
48.882,-3.69,-1.26,7.77
48.91,-0.9,-2.63,6.39
48.95,0.12,-3.53,6.83
48.978,-0.27,-2.39,8.67
49.013,1.61,-1.37,8.43
49.045,2.39,-1.73,9.34
49.074,1.45,-1.45,8.75
49.106,1.61,0.31,9.18
49.134,2,0,9.49
49.165,1.29,-2.12,10.08
49.193,3.33,-2.79,11.3
49.23,2.39,-1.49,10.47
49.257,-4.31,-5.88,13.93
49.3,-3.1,-8.47,19.97
49.304,-0.9,0.94,10.87
49.343,-0.24,3.8,6.79
49.376,-1.73,-1.18,9.89
49.415,-1.29,-6.43,13.65
49.446,-1.65,-2.9,7.73
49.479,-1.77,-0.12,6.43
49.515,-3.26,0.98,7.37
49.543,-2.55,0.9,8.71
49.574,-2.28,0.71,8.79
49.614,-0.35,-0.47,8.9
49.646,-0.67,0.2,9.06
49.674,-1.41,0.55,8.98
49.712,-2.04,-0.51,9.14
49.747,-2.9,-0.24,10.63
49.776,-2.16,-1.8,10.4
49.812,-3.53,1.8,12.08
49.841,-2.28,-0.51,12.63
49.88,-5.1,0.86,12.63
49.912,-8.36,2.43,11.77
49.937,-5.57,-3.8,10.63
49.964,-5.22,-4.31,11.81
49.993,-1.69,-2.2,16.99
50.028,-4.39,0.51,12.79
50.054,-4.31,-0.31,7.73
50.088,-2.28,-2.08,6.94
50.114,-1.29,-3.1,6.16
50.161,0.04,-3.37,6.04
50.19,0.16,-1.41,7.49
50.215,1.37,-1.57,7.85
50.254,1.65,-1.26,9.02
50.279,1.49,-0.82,10.04
50.307,1.73,-0.39,10.94
50.36,0.82,-1.88,10.43
50.388,2.35,-2.31,11.26
50.419,4.35,-0.9,11.57
50.442,0.75,-2.51,8.79
50.472,-7.14,-6.63,18.16
50.512,-5.69,-7.26,16.48
50.538,-3.69,3.57,10.32
50.601,-2.24,2.67,7.69
50.635,-2.04,-2.63,9.53
50.67,-0.71,-5.61,13.77
50.701,-2.82,-2.67,8
50.742,-2.63,-0.47,7.26
50.771,-3.18,1.02,8.79
50.807,-2.35,-0.2,9.18
50.833,-0.86,-0.31,8.87
50.861,1.1,0.27,7.77
50.893,-2.67,0.98,8.16
50.918,-2.79,0.27,9.61
50.954,-2.24,-1.1,11.1
50.981,-3.41,-0.78,11.65
51.021,-2.16,2.39,11.81
51.047,-1.02,-0.04,12.08
51.084,-6.2,-0.04,12.24
51.115,-8.28,-0.08,11.1
51.157,-7.53,-3.26,10.98
51.184,-5.14,-4.59,13.73
51.211,-3.33,-1.1,16.75
51.236,-3.73,0.98,10.87
51.26,-2.35,-0.63,7.88
51.299,-2.55,-1.69,7.85
51.321,-0.55,-3.06,6.39
51.352,-0.16,-2.94,7.3
51.393,0.27,-2.04,7.45
51.434,1.18,-1.02,7.77
51.461,2,-1.18,8.79
51.504,2,-0.31,10.55
51.548,0.63,-0.51,9.81
51.554,-0.12,-1.33,10.08
51.598,3.26,-1.49,11.73
51.639,4.12,-0.71,10.55
51.667,-4.79,-6.04,15.65
51.695,-1.29,-8.39,20.01
51.722,0.71,1.92,7.69
51.75,-4.24,4.55,7.34
51.786,-1.77,-1.22,12.67
51.814,-3.02,-5.1,11.73
51.852,-1.57,-4.08,9.1
51.881,-2.2,-0.9,7.34
51.92,-2.98,0.55,8.39
51.949,-2.08,0.67,8.36
51.986,-2.2,-0.04,8.55
52.014,-2.04,-0.24,9.38
52.042,-0.9,0.08,9.89
52.07,-0.39,1.02,9.53
52.102,-1.92,0.71,7.73
52.135,-4.08,-2.71,9.65
52.169,-1.37,-4.16,12.08
52.194,-3.8,2.82,11.53
52.231,-0.94,1.14,11.92
52.261,-3.61,1.8,13.73
52.302,-6.51,2.24,12.24
52.331,-8.2,1.61,10.55
52.367,-6.39,-4.79,8.24
52.395,-1.88,-4.16,11.61
52.448,-4.2,-0.98,16.67
52.484,-3.1,1.18,11.06
52.516,-0.67,-0.94,7.53
52.55,-2.71,-0.86,7.77
52.583,-1.49,-2,6.59
52.616,0.63,-3.41,7.22
52.644,0.12,-2.39,7.61
52.672,1.22,-2.12,7.22
52.699,1.45,-1.26,9.18
52.701,1.49,0.24,10.94
52.729,1.33,0.24,11.81
52.764,-0.08,-0.98,10
52.798,2.31,-2.24,9.96
52.834,4.71,-1.22,11.06
52.867,2.08,-2.28,7.92
52.9,-2.67,-5.18,14.95
52.932,-4.08,-6.71,19.93
52.966,2.16,-0.27,7.45
52.998,-2.9,1.57,6.75
53.034,0.31,-1.8,9.89
53.065,-0.39,-4.28,14.75
53.097,-1.41,-3.53,9.89
53.126,-0.82,-1.49,8.36
53.165,-1.26,-0.94,7.53
53.194,-2.31,0.39,8.47
53.227,-1.57,0.47,8
53.261,-1.14,0.31,8.12
53.29,-2.04,0.47,8.87
53.318,-1.49,0.31,8.2
53.346,-1.8,-0.55,7.92
53.381,-2.63,0,9.45
53.409,-3.69,-1.65,12.55
53.448,-3.45,0.71,11.49
53.479,-1.06,-0.47,11.53
53.516,-4.2,-0.12,13.3
53.547,-7.14,2.04,12.51
53.582,-9.02,0.31,10.36
53.613,-3.37,-5.69,8.43
53.652,-1.92,-3.53,14.51
53.684,-4.82,1.06,17.61
53.719,-1.88,0.94,9.53
53.747,-2.2,-0.9,7.85
53.777,-3.14,-1.18,7.61
54.237,-0.9,-2.94,5.45
54.278,-0.94,-2.24,8.24
54.736,0.86,-2.24,7.65
54.775,0.75,-1.29,7.85
54.776,1.84,-1.14,8.63
54.784,1.65,0.08,10.75
54.81,-8.12,-2.39,9.49
54.844,-4.67,-6.24,10.24
54.877,-2.28,-3.06,14.28
54.91,-4.2,1.8,14.63
54.944,-2.24,-0.43,8.67
54.945,-3.84,0.2,8.47
55.001,-0.86,-2.59,7.3
55.043,-0.24,-3.26,6.35
55.044,-0.08,-2.71,7.14
55.097,1.06,-2.08,6.86
55.144,1.06,-1.33,7.96
55.172,1.41,-1.02,9.45
55.2,2.35,-0.43,10.59
55.227,1.29,-0.59,11.34
55.254,-0.04,-0.71,10.36
55.29,2.98,-0.94,11.49
55.317,3.77,-0.55,11.85
55.357,1.96,-1.92,8.67
55.383,-6.71,-6.75,19.65
55.427,-5.57,-7.96,14.51
55.429,-6.75,3.1,9.65
55.459,-3.53,1.02,8.55
55.492,-2,-3.1,10
55.527,-1.29,-5.02,12.24
55.559,-5.18,-0.43,9.26
55.594,-3.06,-0.47,7.3
55.624,-2.94,0.12,8.2
55.657,-1.45,0.39,7.02
55.691,-0.35,-0.47,8.24
55.726,-1.88,-0.27,9.92
55.757,-2.31,0.63,9.53
55.789,-2.94,0.71,9.18
55.822,-2.59,0.16,9.3
55.857,-2.47,-0.98,10.63
55.889,-3.22,-2.12,11.53
55.923,-3.14,1.14,10.24
55.958,-1.77,0.24,10.98
55.99,-4.55,-1.06,12.47
56.02,-6.75,3.26,9.1
56.057,-7.3,-4.75,12.47
56.088,-1.06,-7.57,10.51
56.159,-1.8,-1.06,15.42
56.186,-5.22,2.08,12.51
56.23,-2.28,-0.35,7.45
56.299,-3.37,-1.22,9.65
56.353,-1.26,-2.08,7.53
56.388,0.04,-2,6.59
56.39,-0.71,-2.24,8.2
56.392,0.43,-2.28,6.75
56.421,0.39,-0.04,9.53
56.451,1.41,0.16,12.24
56.488,2.16,-0.39,11.96
56.517,2,-0.27,10.08
56.554,0.35,-0.12,8.59
56.584,1.73,-2.28,7.65
56.62,0.24,-2.55,9.96
56.654,-5.61,-3.96,15.46
56.685,-2.82,-8,17.53
56.717,-1.45,2.43,16.51
56.752,-3.45,4.63,7.49
56.787,-4.98,0.9,8.79
56.819,-3.73,-4.67,12.91
56.852,-4.59,-3.02,11.57
56.884,-1.53,-0.82,8.94
56.913,-1.53,-0.08,9.02
56.944,-2.24,-0.08,9.65
56.974,-1.14,0.04,9.65
57.004,-1.26,-0.78,10.36
57.036,-1.53,-0.78,10.63
57.074,-2.71,0.31,9.85
57.11,-2.12,0.12,9.3
57.14,-2.28,-0.47,11.02
57.142,-2.12,-1.45,11.06
57.173,-1.53,-1.84,10.16
57.227,-2.67,-0.08,10.32
57.257,-2.67,-0.59,9.85
57.29,-2.51,-1.26,9.61
57.322,-2.71,-2.31,9.57
57.353,-3.41,-2.51,9.45
57.382,-3.1,-2.63,10.36
57.417,-2.31,-1.37,10.83
57.444,-1.8,-1.1,10.4
57.487,-2.04,-1.02,9.45
57.516,-2.16,-1.26,9.96
57.548,-2.04,-1.22,10.24
57.576,-2.12,-1.14,10.28
57.619,-2.2,-1.77,10.12
57.621,-2.16,-2,10.08
57.657,-2.39,-1.69,10
57.699,-2.28,-1.26,10.12
57.73,-2.31,-1.22,10.28
57.732,-2.28,-1.33,10.24
57.772,-2.51,-0.98,10.16
57.814,-2.16,-1.77,9.96
57.873,-2.67,-1.61,10
57.875,-2.63,-1.57,10.08
